name,url,city
133. Cafeto Café y Regalos,https://www.tripadvisor.co/Attraction_Review-g297476-d6981416-Reviews-Cafeto_Cafe_y_Regalos-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
134. Mister Emerald,https://www.tripadvisor.co/Attraction_Review-g297476-d4108902-Reviews-Mister_Emerald-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
135. Mondo Exótica - Bar Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d24820487-Reviews-Mondo_Exotica_Bar_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
136. Aurum Spa,https://www.tripadvisor.co/Attraction_Review-g297476-d19926003-Reviews-Aurum_Spa-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
137. La Casa del Joyero,https://www.tripadvisor.co/Attraction_Review-g297476-d9596738-Reviews-La_Casa_del_Joyero-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
138. Lucy Jewelry,https://www.tripadvisor.co/Attraction_Review-g297476-d8152207-Reviews-Lucy_Jewelry-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
139. Dantas Store,https://www.tripadvisor.co/Attraction_Review-g297476-d10765790-Reviews-Dantas_Store-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
140. EMEkitchen Cooking Class,https://www.tripadvisor.co/Attraction_Review-g297476-d14460740-Reviews-EMEkitchen_Cooking_Class-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
141. Relax Spa Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d18996714-Reviews-Relax_Spa_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
2022,https://www.tripadvisor.co/Attraction_Review-g297476-d1409374-Reviews-Diving_Planet-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
142. Diving Planet,https://www.tripadvisor.co/Attraction_Review-g297476-d1409374-Reviews-Diving_Planet-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
143. Tertulia de Getsemaní,https://www.tripadvisor.co/Attraction_Review-g297476-d19261212-Reviews-Tertulia_de_Getsemani-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
144. Lili Duran Design Studio,https://www.tripadvisor.co/Attraction_Review-g297476-d12933857-Reviews-Lili_Duran_Design_Studio-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
145. Mister Babilla,https://www.tripadvisor.co/Attraction_Review-g297476-d2514991-Reviews-Mister_Babilla-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
146. HOM Spa Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d16708126-Reviews-HOM_Spa_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
147. Seven 7 Times,https://www.tripadvisor.co/Attraction_Review-g297476-d23923221-Reviews-Seven_7_Times-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
148. Andrés Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d23894450-Reviews-Andres_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
149. Teatro Adolfo Mejía ( Teatro Heredia ),https://www.tripadvisor.co/Attraction_Review-g297476-d7212413-Reviews-Teatro_Adolfo_Mejia_Teatro_Heredia-Cartagena_Cartagena_District_Bolivar_Departmen.html,Cartagena
150. Karibana Beach Golf Condominium,https://www.tripadvisor.co/Attraction_Review-g297476-d5501859-Reviews-Karibana_Beach_Golf_Condominium-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
